image,annotation,fireextinguisher,chair,exit,clock,trashbin,screen,printer
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_697.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1184.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_946.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1461.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_1/frame_s1_41.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/85.json,0,0,0,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_807.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1307.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_1/frame_s1_84.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/132.json,0,0,0,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_444.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/904.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_126.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1828.json,1,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_78.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/342.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_430.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/889.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_544.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1015.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_101.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1523.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_888.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1396.json,0,0,0,0,0,0,1
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_46.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2155.json,1,0,1,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_111.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1534.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_63.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1758.json,0,0,0,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_207.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1918.json,0,0,0,0,0,1,0
/home/evgenii/repos/indoor/Dataset/sequence_1/frame_s1_36.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/79.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_52.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1975.json,0,0,0,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_1/frame_s1_102.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/5.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_1/frame_s1_21.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/63.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_942.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1457.json,0,1,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_363.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/814.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_163.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/220.json,0,0,0,0,1,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_950.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1466.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_690.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1177.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_385.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/838.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_47.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/308.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_107.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2036.json,1,0,1,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_220.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1654.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_736.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1228.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_414.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/871.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_41.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/302.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_819.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1320.json,0,0,0,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_596.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1072.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_11.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2039.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_67.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1154.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_349.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/798.json,1,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_216.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1649.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_184.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2121.json,1,1,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_89.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2015.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_908.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1419.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_24.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2131.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_617.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1096.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_157.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2091.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_254.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/693.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_187.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2124.json,1,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_1/frame_s1_10.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_119.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2049.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_122.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2053.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_138.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1563.json,0,0,0,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_50.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2160.json,1,0,1,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_155.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/583.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_259.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/698.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_82.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2008.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_1/frame_s1_87.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/135.json,0,0,0,0,1,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_65.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2176.json,1,0,1,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_940.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1455.json,0,1,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_291.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/734.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_488.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/952.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_166.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2101.json,0,0,0,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_456.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/917.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_228.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1662.json,0,0,0,0,0,1,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_207.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1639.json,0,0,0,0,1,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_40.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1733.json,0,0,0,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_445.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/905.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_94.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1792.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_699.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1186.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_155.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/211.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_1018.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/388.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_367.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/818.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_92.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1790.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_328.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/775.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_366.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/817.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_1049.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/422.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_52.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/988.json,1,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_85.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1782.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_61.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1088.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_859.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1364.json,0,0,0,0,0,0,1
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_856.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1361.json,0,0,0,0,1,0,1
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_494.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/959.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_231.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/668.json,1,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_459.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/920.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_584.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1059.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_64.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1121.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_211.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1644.json,0,0,0,0,1,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_852.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1357.json,0,0,0,0,0,0,1
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_226.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/662.json,1,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_1/frame_s1_63.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/109.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_105.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1527.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_124.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1548.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_16.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/216.json,0,0,0,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_1/frame_s1_132.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/38.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_140.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2073.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_128.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1552.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_641.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1123.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_695.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1182.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_954.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1470.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_62.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1099.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_792.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1290.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_421.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/879.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_116.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2046.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_1/frame_s1_109.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/12.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_873.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1380.json,1,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_76.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2188.json,1,0,1,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_575.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1049.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_68.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/331.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_167.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1594.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_454.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/915.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_264.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/704.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_45.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/306.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_961.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1478.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_1123.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/505.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_186.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1894.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_704.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1193.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_143.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2076.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_976.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1494.json,1,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_36.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/810.json,0,1,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_219.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/654.json,1,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_183.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1612.json,0,0,0,0,1,1,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_566.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1039.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_722.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1213.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_218.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/653.json,1,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_1062.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/437.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_117.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2047.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_178.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2114.json,0,0,0,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_427.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/885.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_114.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1537.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_1044.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/417.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_497.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/962.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_560.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1033.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_331.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/779.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_198.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1907.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_1036.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/408.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_16.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/588.json,0,1,0,0,1,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_91.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1421.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_155.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1582.json,0,0,0,0,1,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_60.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1984.json,1,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_53.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1747.json,0,0,1,0,0,1,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_348.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/797.json,1,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_173.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1880.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_546.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1017.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_726.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1217.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_10.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/150.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_239.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1674.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_36.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1957.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_820.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1322.json,0,0,0,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_988.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1507.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_4.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/300.json,1,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_832.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1335.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_108.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1530.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_43.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/888.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_185.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2122.json,1,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_182.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/241.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_145.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/200.json,0,0,0,0,1,0,0
/home/evgenii/repos/indoor/Dataset/sequence_1/frame_s1_14.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/46.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_259.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1696.json,0,1,0,0,1,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_144.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1570.json,0,0,0,0,1,0,0
/home/evgenii/repos/indoor/Dataset/sequence_1/frame_s1_9.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/138.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_50.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1744.json,0,0,0,0,0,1,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_585.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1060.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_701.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1190.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_102.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2031.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_186.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2123.json,1,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_61.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1985.json,1,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_201.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1633.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_1012.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/382.json,1,0,0,0,0,0,0
